instance_id,sample_id,house_id,split,semantic_label,has_mirror_plane,has_refined_depth,has_coarse_mask,has_precise_mask
1,7bd607a0d5974fd99ddc913595bb9883_i2_0,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,9638fb3433444ff2b5c1a0ec5078c1c1_i0_0,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,f106c5744f8e444d931ed9bdd12ee3aa_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,89e86606acae450e99ab412da3e1defd_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,f9d2ac8282aa4f5b9a65222b651fea6c_i1_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,67635a89fb324efcb365622f6b521e1e_i1_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,b3191aeb9a224993b6dd549b8d6a732b_i1_1,5LpN3gDmAk7,train,complete,1,0,0,1,1
1,c1e3263cef454a859206fd408421552a_i1_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,89e86606acae450e99ab412da3e1defd_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
2,89e86606acae450e99ab412da3e1defd_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,797892fe2c154f389c03ff6e055eca25_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,7bd607a0d5974fd99ddc913595bb9883_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,0848b92566414eeb8012295475318c49_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,5588d14480e84a6d9b0cc3db4dac8f50_i1_1,5LpN3gDmAk7,train,incomplete,0,0,0,1,1
1,c1e3263cef454a859206fd408421552a_i0_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,f1426ef89da84f05bf939918945f71aa_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,69da3742bce54199a1f2a49ecabf8618_i1_3,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,0d31b7f9341e40c9ab508eb53168dfde_i0_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,b7f6e59a538545ae851c5b92e723d3e9_i1_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,c1e3263cef454a859206fd408421552a_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,f9d2ac8282aa4f5b9a65222b651fea6c_i2_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,432fbb4e9d7c47698c5f204563bc9dda_i1_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,f9d2ac8282aa4f5b9a65222b651fea6c_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,cdecf77c381d4468a4aae22ddd6a1202_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
2,cdecf77c381d4468a4aae22ddd6a1202_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,7bd607a0d5974fd99ddc913595bb9883_i1_0,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,1d47ba7d0b094cee93aad6322445fd4b_i1_1,5LpN3gDmAk7,train,almost-complete,1,0,0,1,1
1,02a0be72ae5f4c36935b1496abeceddc_i1_2,5LpN3gDmAk7,train,complete,0,0,0,1,1
1,3a57f8d8b7f245928a1b5529333ae474_i1_3,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,0d31b7f9341e40c9ab508eb53168dfde_i1_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,edc4bfabaa6c45179cc2396efd2e3b2c_i1_5,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,ab91de30c3174076814e98ad102a4ec6_i0_0,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,d0b8e8e2ffa645f39d418a32c6cfb695_i1_0,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,f9d2ac8282aa4f5b9a65222b651fea6c_i0_4,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,6536cc05bf45478aa2aceaa3bc575b61_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,25fd42e757ba44a3ac83a72232f46b78_i1_2,5LpN3gDmAk7,train,complete,1,0,0,1,1
1,58351a02ce7742bd9a6674db0131a534_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
2,58351a02ce7742bd9a6674db0131a534_i1_1,5LpN3gDmAk7,train,incomplete,1,0,0,1,1
1,9d10a60eac3346f085b0df039ab14d17_i1_2,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,38478098d7cd42cb9623326d2696a65d_i1_3,JmbYfDe2QKZ,train,complete,1,0,0,1,1
1,fdea111fb87245c1bd4fb377b2619c5b_i1_4,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,860f7e4e9a944bbd856dfcc5f2d1ad2b_i1_5,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,fdea111fb87245c1bd4fb377b2619c5b_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,6576c9319a91404ea9653091b86b93bd_i0_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,6576c9319a91404ea9653091b86b93bd_i1_4,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,6576c9319a91404ea9653091b86b93bd_i0_4,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,31e5d09d5fc546ae8407061cf99de20f_i1_2,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,0891f9ad46d741a4844ff53e8623aec3_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,8310b328af0a4096be09f78e30f2c53e_i1_2,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,d3e02cae7b9747529a760845ab75a688_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,31e5d09d5fc546ae8407061cf99de20f_i1_1,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,333115d876ef49909460d9c3e1a4e0e9_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,a358b83b1c6f4ee3bbabb66ac93be11b_i2_1,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,b03eb3aa3b6e4c5abb5e78830372ff89_i1_0,JmbYfDe2QKZ,train,complete,1,0,0,1,1
2,b03eb3aa3b6e4c5abb5e78830372ff89_i1_0,JmbYfDe2QKZ,train,complete,1,0,0,1,1
3,b03eb3aa3b6e4c5abb5e78830372ff89_i1_0,JmbYfDe2QKZ,train,complete,1,0,0,1,1
4,b03eb3aa3b6e4c5abb5e78830372ff89_i1_0,JmbYfDe2QKZ,train,complete,1,0,0,1,1
1,7720ca137cc7414bae45ad8e534c4dd0_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,e3beaf62164442018d421c9825039736_i1_1,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,5a098aafebe3461598467d485e026fef_i1_4,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,5a098aafebe3461598467d485e026fef_i1_5,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,9ccf363f5cee403b91fd038d8e3a78dc_i1_0,JmbYfDe2QKZ,train,complete,1,0,0,1,1
1,a358b83b1c6f4ee3bbabb66ac93be11b_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,6576c9319a91404ea9653091b86b93bd_i1_3,JmbYfDe2QKZ,train,incomplete,1,0,0,1,1
1,aabf649f606a48a1b16d5bdcd5970602_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,ead481533f834704bd489d3d44b6a03a_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,aabf649f606a48a1b16d5bdcd5970602_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,aabf649f606a48a1b16d5bdcd5970602_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,5e966f4bdbc849f4b2b200e2f8cc49a0_i1_2,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,5e966f4bdbc849f4b2b200e2f8cc49a0_i1_2,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,81dab76afc424a5b9ab7c7d2432c633f_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,81dab76afc424a5b9ab7c7d2432c633f_i1_4,zsNo4HB9uLZ,val,complete,1,0,0,1,1
1,2e349b06dd94494ea4b887458e4ab4a3_i2_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,b1d919ce693d442d8273032815ce860a_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,b1d919ce693d442d8273032815ce860a_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,d1ef235f79dd480da8b1f320bf073701_i1_0,zsNo4HB9uLZ,val,incomplete,0,0,0,1,1
1,faad06c7cb2b4a6f9220e7f6f87c800b_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,d9d0b72a2929495cb1fc8df42c84b18a_i1_3,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,f237319a500640d8ac172db225a3ce9c_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,38260e04f02546a6af3dcaf8689546a2_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,38260e04f02546a6af3dcaf8689546a2_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,9b1e2472265c46989eb1c3911aa5971b_i1_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,2c687aab96b7498b92023a4888c6e7ab_i1_5,zsNo4HB9uLZ,val,complete,1,0,0,1,1
2,2c687aab96b7498b92023a4888c6e7ab_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,2e349b06dd94494ea4b887458e4ab4a3_i1_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,e6ba61dd42c64410877149cc11766a8b_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,2c687aab96b7498b92023a4888c6e7ab_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,38260e04f02546a6af3dcaf8689546a2_i1_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,38260e04f02546a6af3dcaf8689546a2_i1_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,4c78adff490c4973aa3e09bfe14217aa_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,997b813443c64de5b38312642e937223_i1_3,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,997b813443c64de5b38312642e937223_i1_3,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,2c687aab96b7498b92023a4888c6e7ab_i2_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,38342af67f5d4b73ad4cff4402f52d83_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,38342af67f5d4b73ad4cff4402f52d83_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
3,38342af67f5d4b73ad4cff4402f52d83_i1_1,zsNo4HB9uLZ,val,complete,1,0,0,1,1
4,38342af67f5d4b73ad4cff4402f52d83_i1_1,zsNo4HB9uLZ,val,complete,1,0,0,1,1
1,e6ba61dd42c64410877149cc11766a8b_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,38260e04f02546a6af3dcaf8689546a2_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,38260e04f02546a6af3dcaf8689546a2_i1_4,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,aabf649f606a48a1b16d5bdcd5970602_i1_2,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,aabf649f606a48a1b16d5bdcd5970602_i1_2,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
3,aabf649f606a48a1b16d5bdcd5970602_i1_2,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,19b2aa3137ae44f19821ec0f3da4a836_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,19b2aa3137ae44f19821ec0f3da4a836_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,61c98135870e449a846737f610d0e969_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,61c98135870e449a846737f610d0e969_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
3,61c98135870e449a846737f610d0e969_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
4,61c98135870e449a846737f610d0e969_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,faad06c7cb2b4a6f9220e7f6f87c800b_i1_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,faad06c7cb2b4a6f9220e7f6f87c800b_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,faad06c7cb2b4a6f9220e7f6f87c800b_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
3,faad06c7cb2b4a6f9220e7f6f87c800b_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
4,faad06c7cb2b4a6f9220e7f6f87c800b_i1_1,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,2e349b06dd94494ea4b887458e4ab4a3_i1_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,2c687aab96b7498b92023a4888c6e7ab_i2_5,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,4c0aab63a4434cf4878e6f5b3ce9a70b_i1_0,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,213f4f2f0d204758bc51252aed60cf82_i1_3,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
2,213f4f2f0d204758bc51252aed60cf82_i1_3,zsNo4HB9uLZ,val,incomplete,1,0,0,1,1
1,9251bb6c9c8c4999a2614174bf7c28e0_i0_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,29869aadaa614e5fa1a74873ad03df57_i1_2,TbHJrupSAjP,val,incomplete,0,0,0,1,1
1,c53934a9642942ae9b8d9766ee1e51ac_i1_5,TbHJrupSAjP,val,complete,1,0,0,1,1
1,833507c5a6014ba98bcaad8889de3ee4_i1_0,TbHJrupSAjP,val,complete,1,0,0,1,1
1,99555293243c426dbe17f8ad8ebdca6c_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,55d30e28790d4bfc8d8884a931b7b8e2_i1_1,TbHJrupSAjP,val,complete,1,0,0,1,1
1,74ec0b19076c4129b8b9ee0ae93de41c_i1_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,c53934a9642942ae9b8d9766ee1e51ac_i1_2,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,7976fb70011347e5a5af3e901ca77f33_i1_1,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,b0a6cf6e9b9043248ed1c1ed8db08436_i1_2,TbHJrupSAjP,val,complete,1,0,0,1,1
1,9251bb6c9c8c4999a2614174bf7c28e0_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,1c1c972d7eac4a869026d34275814486_i1_1,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,f5364dc1b13c46ea82dd033fb3851a9c_i1_4,TbHJrupSAjP,val,almost-complete,1,0,0,1,1
1,a7f67dfb9d2f42b1848f720c2b5dd61f_i1_2,TbHJrupSAjP,val,incomplete,0,0,0,1,1
2,a7f67dfb9d2f42b1848f720c2b5dd61f_i1_2,TbHJrupSAjP,val,almost-complete,0,0,0,1,1
1,bf10ccfbb089402d9f3e606803dadb0d_i1_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,d51c0a52ec2b4fc1aa5b191dfda16ee4_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,ff08d99c0c494496ac2b6cdecf87a60e_i1_2,TbHJrupSAjP,val,complete,1,0,0,1,1
1,b3dd183fa96f45958ed0f3efc196aedd_i1_2,TbHJrupSAjP,val,complete,1,0,0,1,1
1,f320ae084f3a447da3e8ab11dd5f9320_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,55d30e28790d4bfc8d8884a931b7b8e2_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,76e1ef125ea2458c9bb8b7b77a49ad97_i1_3,TbHJrupSAjP,val,complete,1,0,0,1,1
1,833507c5a6014ba98bcaad8889de3ee4_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,93f40815cce845edad7698c78d3e1d17_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,7976fb70011347e5a5af3e901ca77f33_i1_4,TbHJrupSAjP,val,complete,1,0,0,1,1
1,fa1e045efce4481f9b398c97366a5dcc_i0_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,74ec0b19076c4129b8b9ee0ae93de41c_i0_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,cbeb5dc491894f6184c81247bc0cc4d3_i1_3,TbHJrupSAjP,val,almost-complete,1,0,0,1,1
2,cbeb5dc491894f6184c81247bc0cc4d3_i1_3,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,bf10ccfbb089402d9f3e606803dadb0d_i1_1,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,796739995f98411882bfbaac3cddd94c_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,dbd9921508954d3a88cc88944d4cf091_i1_2,TbHJrupSAjP,val,complete,1,0,0,1,1
1,eeb74316fddf401eb4a0e26c92eb57b1_i1_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,8d7d690182ad4ad2b898b8b221cbaf36_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,ce5a75d3715b49c5b6fe193235e52c27_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,c53934a9642942ae9b8d9766ee1e51ac_i1_3,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,a17b80e0e3d04c6a901df849fb70c914_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,fa1e045efce4481f9b398c97366a5dcc_i1_4,TbHJrupSAjP,val,complete,1,0,0,1,1
1,89823acf402a4ad8b960c04db769360e_i1_3,TbHJrupSAjP,val,incomplete,1,0,0,1,1
2,89823acf402a4ad8b960c04db769360e_i1_3,TbHJrupSAjP,val,almost-complete,1,0,0,1,1
1,9251bb6c9c8c4999a2614174bf7c28e0_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,c88d4dd38b5244a2a94b77c5d5d350d0_i1_0,TbHJrupSAjP,val,almost-complete,1,0,0,1,1
1,ce5a75d3715b49c5b6fe193235e52c27_i1_0,TbHJrupSAjP,val,complete,1,0,0,1,1
1,2fe29f33df5d4895a503aa84ad1ad88b_i1_3,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,d149b2feaffb49e9b0406c74c8d9d1b8_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,dbd9921508954d3a88cc88944d4cf091_i1_3,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,93f40815cce845edad7698c78d3e1d17_i2_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,b0a6cf6e9b9043248ed1c1ed8db08436_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,e5b38cd09f4549659f0524b7659699d8_i1_1,TbHJrupSAjP,val,almost-complete,1,0,0,1,1
1,833507c5a6014ba98bcaad8889de3ee4_i1_3,TbHJrupSAjP,val,complete,1,0,0,1,1
1,89823acf402a4ad8b960c04db769360e_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,df14f9089a6646f0bbf5054e18fb8951_i1_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,bb57315989644a29b975578c62418ae6_i1_4,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,76e1ef125ea2458c9bb8b7b77a49ad97_i1_4,TbHJrupSAjP,val,complete,1,0,0,1,1
1,ff08d99c0c494496ac2b6cdecf87a60e_i1_0,TbHJrupSAjP,val,complete,1,0,0,1,1
1,74ec0b19076c4129b8b9ee0ae93de41c_i0_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,b0a6cf6e9b9043248ed1c1ed8db08436_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,2f81a3bc30e94877a909e892a643d6e2_i1_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,74ec0b19076c4129b8b9ee0ae93de41c_i1_2,TbHJrupSAjP,val,complete,1,0,0,1,1
1,dbd9921508954d3a88cc88944d4cf091_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,e8ae2f7717b54c6db61309f31505ebe5_i1_1,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,99555293243c426dbe17f8ad8ebdca6c_i1_1,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,b3dd183fa96f45958ed0f3efc196aedd_i1_4,TbHJrupSAjP,val,complete,1,0,0,1,1
1,c88d4dd38b5244a2a94b77c5d5d350d0_i0_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,dd1ed8e5c888446a9c00ecc18c151311_i1_0,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,99555293243c426dbe17f8ad8ebdca6c_i1_3,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,cb31373721aa4ad4bd86117b3a69cbf2_i1_5,TbHJrupSAjP,val,almost-complete,1,0,0,1,1
1,b14bd17250a6443db96a38a601eebe54_i1_2,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,2f81a3bc30e94877a909e892a643d6e2_i1_5,TbHJrupSAjP,val,incomplete,1,0,0,1,1
1,1b20fc68847848d7865e785d06f73d37_i1_1,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,d7269019e09949d6a1299cfe92e3bcbd_i1_4,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,5fb269a812f349b4bc2ad5dfac000b85_i1_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,c166cb16a3134e1b8d8ab37ffae7ae49_i1_0,VFuaQ6m2Qom,train,complete,0,0,0,1,1
1,5fb269a812f349b4bc2ad5dfac000b85_i1_1,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,37ae73d8693c4c0eac5ca35f613b33e7_i1_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,8ae756c2a6b3473ea4398174225ca94b_i1_0,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,2ae09ae3783d44acac61b0f036d9edaf_i0_3,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,bdbc2be86e1644fd97f2a2dc9b5585d1_i1_0,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,74857ed8508348a18917f251a5a93cb5_i0_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,505e4b7e84284f5da963ff84b8bac44c_i1_2,VFuaQ6m2Qom,train,complete,1,0,0,1,1
2,505e4b7e84284f5da963ff84b8bac44c_i1_2,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,ad4c387f8175498491966703c8441e0d_i1_4,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,23b907de91124aa2893d467659eac406_i1_0,VFuaQ6m2Qom,train,almost-complete,1,0,0,1,1
1,797ad04a14674f08a4270eb7b60006c4_i1_3,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,1915080a9e6548fa94977b07e331593c_i1_3,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,2ae09ae3783d44acac61b0f036d9edaf_i1_3,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,74857ed8508348a18917f251a5a93cb5_i2_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,f5d322a9a600490e8dd9b9be1b4ec2fb_i1_2,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,f75a440593bb4140b899730917096859_i1_3,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,559da08fac6c478385047db40fdeb6c8_i1_2,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,797ad04a14674f08a4270eb7b60006c4_i1_2,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,40f5964c0bbf4f4e99507f58047db3b2_i1_5,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,f0be18aa2f1d4aa2b6adf355a86f34b8_i1_3,VFuaQ6m2Qom,train,incomplete,0,0,0,1,1
2,f0be18aa2f1d4aa2b6adf355a86f34b8_i1_3,VFuaQ6m2Qom,train,complete,0,0,0,1,1
1,5fb269a812f349b4bc2ad5dfac000b85_i1_5,VFuaQ6m2Qom,train,incomplete,0,0,0,1,1
2,5fb269a812f349b4bc2ad5dfac000b85_i1_5,VFuaQ6m2Qom,train,complete,0,0,0,1,1
1,b1a7cefff0884e09a8b1ae3285dde4ba_i1_3,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,f75a440593bb4140b899730917096859_i1_2,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,d7269019e09949d6a1299cfe92e3bcbd_i1_5,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,7dea166facf94db08cf7eb22dea1eec3_i1_3,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,4e6cdad14d7a474fa68939e6d8b93739_i1_2,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,29964e63ab0b4b79bc6dc9cd772cce8d_i1_0,VFuaQ6m2Qom,train,incomplete,0,0,0,1,1
1,be9dc4c557ab45b19477fb63e382555a_i1_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
2,be9dc4c557ab45b19477fb63e382555a_i1_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,82aa04ad31f640f09a9d7aa4a6fd224e_i1_1,VFuaQ6m2Qom,train,incomplete,0,0,0,1,1
1,a2a92d9d779a4539b927d97cee67bcb2_i1_1,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,50121b93b22d4afd974a914d344e08ab_i1_1,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,b1a7cefff0884e09a8b1ae3285dde4ba_i1_1,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,ad6d632f2967414abfcc9aedbc12c1cb_i1_1,VFuaQ6m2Qom,train,almost-complete,1,0,0,1,1
1,af4d11860b7a4ea3aaa1986cdc934531_i1_3,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,d77a892c6e734158b4e2a3622ee3d814_i1_3,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,fa60177899f4443c920a4f7c86f25643_i1_5,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,623041a7f5804b428b4ca079d97d3acb_i1_4,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,8c31225bb638494082b206e492422ebf_i1_3,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,109e18c64a614dc49e41a33ae979f98a_i1_1,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,d7269019e09949d6a1299cfe92e3bcbd_i1_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,0308a6e3a40a42f294b2dfc9b066b080_i1_0,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
1,091d2e9f7efa40e48732b0e02612f8cb_i1_1,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,8ae756c2a6b3473ea4398174225ca94b_i1_1,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,f5d322a9a600490e8dd9b9be1b4ec2fb_i1_0,VFuaQ6m2Qom,train,complete,1,0,0,1,1
1,122c20831be94f4d9ec9e28ea8208a71_i1_5,VFuaQ6m2Qom,train,incomplete,1,0,0,1,1
